"Data Source","World Development Indicators",

"Last Updated Date","2018-10-18",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Nigeria","NGA","PPG, commercial banks (DIS, current US$)","DT.DIS.PCBK.CD","","","","","","","","","","","3407000","0","17674000","238000","740000","0","0","0","1398933000","776850000","491829000","1027162000","1419291000","713330000","425884000","82022000","21233000","14230000","23293000","27149000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26143000","33236000","18200000","23564000","0","0","0","0","0","0","0","0","",
"Nigeria","NGA","PPG, bonds (DIS, current US$)","DT.DIS.PBND.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","500000000","0","500000000","0","0","0","",
"Nigeria","NGA","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","","","","","","","","","","","45029000","92798000","116391000","57243000","84942000","91180000","72899000","73405000","71837000","96703000","121967000","135677000","236506000","768568000","377406000","385184000","728453000","524047000","412635000","757841000","641817000","593508000","530806000","543799000","598544000","434478000","314586000","320056000","281591000","183707000","153315000","66574000","80670000","124517000","237927000","345179000","677512000","513862000","385181000","519387000","1056637000","1087189000","833253000","1369842000","1377588000","1784424000","1351783000","1238173000",
"Nigeria","NGA","PPG, multilateral concessional (DIS, current US$)","DT.DIS.MLTC.CD","","","","","","","","","","","1331000","1320000","4171000","4613000","3814000","1189000","457000","2365000","193000","0","0","0","0","0","0","0","0","0","0","0","7240000","35418000","35969000","52474000","77012000","100763000","100731000","102375000","150566000","89611000","67949000","19487000","46377000","64862000","156546000","275681000","369201000","383705000","382997000","519387000","1036528000","728565000","575890000","895761000","983619000","912328000","850213000","",
"Nigeria","NGA","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","","","","","","","","","","","14258000","39365000","71717000","24679000","44718000","41648000","56187000","64010000","59023000","54191000","73289000","84959000","150300000","190119000","262487000","287836000","544856000","407560000","264523000","605860000","541843000","501086000","530806000","528949000","598544000","434478000","314586000","320056000","281591000","183707000","153315000","66574000","80670000","97506000","187886000","286350000","377021000","386105000","382997000","519387000","1036528000","728565000","575890000","1044538000","983619000","1330986000","852894000","857735000",
"Nigeria","NGA","PPG, IDA (DIS, current US$)","DT.DIS.MIDA.CD","","","","","","","","","","","1331000","1320000","4171000","4613000","3814000","1189000","457000","2365000","193000","0","0","0","0","0","0","0","0","0","0","0","7240000","22791000","24172000","37717000","60077000","86144000","90406000","82809000","134994000","74658000","55155000","9070000","18828000","63182000","156195000","264994000","361582000","335046000","353244000","496826000","999747000","681542000","526508000","739691000","928910000","798596000","788360000","",
"Nigeria","NGA","PPG, IBRD (DIS, current US$)","DT.DIS.MIBR.CD","","","","","","","","","","","12927000","38045000","66919000","19357000","39293000","39997000","54194000","61479000","55763000","51434000","62857000","74436000","144373000","188334000","260909000","271071000","523530000","385078000","244260000","450377000","384287000","232076000","272404000","263742000","258068000","189444000","138735000","177485000","86313000","44122000","31013000","18298000","1376000","0","0","0","0","0","0","0","0","0","0","0","0","6818000","807000","",
"Nigeria","NGA","IDA grants (current US$)","DT.DIS.IDAG.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Nigeria","NGA","Disbursements on external debt, public and publicly guaranteed (PPG) (DIS, current US$)","DT.DIS.DPPG.CD","","","","","","","","","","","56091000","105787000","146723000","67179000","92166000","104346000","91363000","88527000","1470801000","970767000","1203948000","1924074000","3259010000","2549894000","1723367000","1553913000","1265445000","1187146000","830976000","1489480000","926813000","786925000","530806000","543800000","598544000","434478000","314586000","320056000","281591000","183707000","153315000","66574000","80670000","125834000","279548000","378975000","776600000","532062000","408745000","519387000","1056637000","1587189000","833253000","1869842000","1377588000","1784424000","1351783000","",
"Nigeria","NGA","Disbursements on external debt, private nonguaranteed (PNG) (DIS, current US$)","DT.DIS.DPNG.CD","","","","","","","","","","","25000000","21800000","4000000","24300000","17000000","28800000","34800000","52800000","238500000","457000000","565300000","524300000","166100000","308000000","300000000","90000000","50000000","75000000","83000000","98500000","0","0","4000000","0","0","0","0","0","0","0","792282000","594212000","475369000","713054000","633826000","2069968000","273250000","2729740000","959853000","434116000","60602000","1093460000","752426000","1404360000","7057966000","3889659000","3082002000","",
"Nigeria","NGA","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","","","","","","","","","","","81091000","127587000","150723000","91479000","109166000","133146000","126163000","141327000","1709301000","1427767000","1769248000","2448374000","3425110000","2857894000","2023367000","1643913000","1315445000","1262146000","913976000","1587980000","926813000","786925000","534806000","543800000","598544000","434478000","314586000","320056000","281591000","183707000","945597000","660786000","556039000","838888000","913374000","2448943000","1049850000","3261802000","1368598000","953503000","1117239000","2680649000","1585679000","3274202000","8435554000","5674083000","4433785000","1238173000",
"Nigeria","NGA","Disbursements on external debt, long-term + IMF (DIS, current US$)","DT.DIS.DLTF.CD","","","","","","","","","","","81091000","127587000","150723000","91479000","109166000","133146000","126163000","141327000","1709301000","1427767000","1769248000","2448374000","3425110000","2857894000","2023367000","1643913000","1315445000","1262146000","913976000","1587980000","926813000","786925000","534806000","543800000","598544000","434478000","314586000","320056000","281591000","183707000","945597000","660786000","556039000","838888000","913374000","2448943000","1049850000","3261802000","1368598000","953503000","1117239000","2680649000","1585679000","3274202000","8435554000","5674083000","4433785000","",
"Nigeria","NGA","IMF purchases (DIS, current US$)","DT.DIS.DIMF.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Nigeria","NGA","PPG, bilateral concessional (DIS, current US$)","DT.DIS.BLTC.CD","","","","","","","","","","","29589000","46751000","41093000","20036000","37028000","49532000","16712000","9395000","12814000","41436000","48678000","0","0","66739000","0","7055000","0","0","8702000","90938000","99974000","8800000","0","14850000","0","0","0","0","0","0","0","0","0","27011000","50041000","58829000","125349000","82316000","2184000","0","20109000","358624000","257363000","325304000","393969000","453438000","498889000","",
"Nigeria","NGA","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","","","","","","","","","","","30771000","53433000","44674000","32564000","40224000","49532000","16712000","9395000","12814000","42512000","48678000","50718000","86206000","578449000","114919000","97348000","183597000","116487000","148112000","151981000","99974000","92422000","0","14850000","0","0","0","0","0","0","0","0","0","27011000","50041000","58829000","300491000","127757000","2184000","0","20109000","358624000","257363000","325304000","393969000","453438000","498889000","380438000",
"Nigeria","NGA","Debt forgiveness or reduction (current US$)","DT.DFR.DPPG.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-278532000","-286239000","-127398000","-2197139000","-30000000","-13350000","-94900000","-742043000","-699506000","0","0","0","0","-157960000","0","0","-7283526000","-10886657000","0","0","0","0","0","0","-22987000","0","0","0","",
"Nigeria","NGA","Currency composition of PPG debt, U.S. dollars (%)","DT.CUR.USDL.ZS","","","","","","","","","","","9.8766","14.7672","16.7742","10.7345","9.9778","11.4396","13.9025","10.9823","64.3143","59.1472","54.8237","53.1729","49.1499","59.3434","57.3933","48.774","40.2188","36.5744","41.3127","43.6751","38.7585","35.478","32.6517","32.6274","30.5367","29.577","31.5374","31.9183","31.2848","32.3106","85.0304","86.5875","86.1552","22.071","21.1049","27.2813","59.3829","58.5865","61.4722","58.7812","61.586","68.949","69.5485","70.9911","73.4759","71.3968","70.722","",
"Nigeria","NGA","Currency composition of PPG debt, Pound sterling (%)","DT.CUR.UKPS.ZS","","","","","","","","","","","30.4293","26.7515","20.5046","11.9406","11.8872","11.4974","12.8513","11.9432","4.3523","3.023","2.6567","1.6166","3.0911","5.5971","8.0393","7.9027","10.6522","11.5802","11.1989","10.7989","11.7928","12.2921","10.3626","10.171","10.0439","9.8657","11.9093","12.991","12.6048","12.8166","1.4725","1.4678","1.3328","16.4977","16.8131","17.1832","0.2497","0.2315","0.1839","0.1415","0.1019","0.0604","0.0357","0.0144","0","0","0","",
"Nigeria","NGA","Currency composition of PPG debt, Swiss franc (%)","DT.CUR.SWFR.ZS","","","","","","","","","","","0.288","0.2054","0.1244","0.0643","0.0121","0","0","0","0","0","0.357","2.1925","1.8609","1.5083","1.3536","1.3937","1.5761","1.5921","1.2752","1.0805","0.7198","0.7307","0.4796","0.473","0.4921","0.5503","0.5202","0.5406","0.5516","0.4973","0.0473","0.0474","0.0543","2.4494","1.8067","1.9031","0","0","0","0","0","0","0","0","0","0","0","",
"Nigeria","NGA","Currency composition of PPG debt, SDR (%)","DT.CUR.SDRW.ZS","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0098","0.011","0.0151","0.046","0.0945","0.1632","0.1673","0.1184","0.1169","0.1295","0.1241","0.1552","0.415","5.5976","10.1654","15.6714","21.9416","24.3992","21.2996","21.2694","18.3313","16.9542","15.3303","17.1246","",
"Nigeria","NGA","Currency composition of PPG debt, all other currencies (%)","DT.CUR.OTHC.ZS","","","","","","","","","","","1.98450000000001","3.3116","4.4229","2.9881","3.3545","4.7941","7.3056","6.50230000000001","2.3605","1.66929999999999","1.5761","1.816","1.40260000000001","0.8416","1.0153","1.066","0.741500000000002","0.516700000000014","0.514499999999998","0.943299999999994","1.34200000000001","2.0069","3.1739","3.92919999999999","4.79040000000001","5.16590000000001","5.42479999999999","5.4092","5.26570000000001","5.32669999999999","3.47539999999999","3.1921","3.37520000000001","2.98350000000001","2.6926","3.3895","15.7404","16.1319","13.3222","10.6811","8.5517","6.4354","6.68859999999999","8.8248","8.0317","11.9171","10.6747","",
"Nigeria","NGA","Currency composition of PPG debt, Multiple currencies (%)","DT.CUR.MULC.ZS","","","","","","","","","","","38.4618","38.5832","41.4582","63.3831","62.5461","57.6088","45.8149","48.1765","19.3674","14.7018","12.0472","9.9138","8.2758","7.3464","8.4584","11.0785","11.9154","17.583","16.4099","9.9361","10.4117","10.2002","11.9867","12.0669","11.7835","11.4891","10.9044","10.5304","9.758","8.9406","5.4457","4.6105","4.5976","3.8912","3.2078","3.6463","14.3591","10.9949","5.8719","3.1339","1.4978","0.6672","0.4797","0.3809","0.4436","0.3899","0.3609","",
"Nigeria","NGA","Currency composition of PPG debt, Japanese yen (%)","DT.CUR.JYEN.ZS","","","","","","","","","","","0.7742","2.2667","1.9835","1.2735","1.2007","3.9771","5.5899","6.7765","3.521","1.995","1.9851","1.298","3.1847","3.4733","3.334","7.4442","7.438","7.81","8.063","8.0555","8.2094","9.3796","11.3065","12.6378","13.3487","12.6412","12.0427","11.8594","12.8656","15.2474","2.3088","1.9617","2.1077","12.423","12.116","9.9138","0","0","0","0","0","0","0","0","0","0.0786","0.2875","",
